id,name,country,primary_subfield,total_publications,Artificial Intelligence,Computational Theory and Mathematics,Computer Graphics and Computer-Aided Design,Computer Networks and Communications,Computer Science Applications,Computer Vision and Pattern Recognition,Hardware and Architecture,Human-Computer Interaction,Information Systems,Signal Processing,Software
A5013468524,María Soledad,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5047378679,Jeroen Famaey,BE,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5028769010,Ed Wilson Tavares Ferreira,BR,Computer Networks and Communications,2,0,0,0,2,0,0,0,0,0,0,0
A5091833623,Solon Rabello,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5041426463,Mirlaine Rotoly de Freitas,BR,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5113547910,Artur Mariano,DE,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5020597086,Christian Bischof,DE,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5038977557,Rafael Caiuta,BR,Software,1,0,0,0,0,0,0,0,0,0,0,1
A5058262278,Javier Bajo,ES,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5004882141,Fei Wu,CN,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5009181550,Vírgil Del Duca Almeida,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5064136040,Gonzalo Prudkin,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5034867209,Carolina Kahl,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5089246843,Frederico A. Limberger,BR,Computer Vision and Pattern Recognition,4,0,0,1,0,0,3,0,0,0,0,0
A5004667180,Markos O. Freitas,BR,Computer Graphics and Computer-Aided Design,1,0,0,1,0,0,0,0,0,0,0,0
A5108615952,Paul A. Wawrzynek,US,Computer Graphics and Computer-Aided Design,1,0,0,1,0,0,0,0,0,0,0,0
A5065164342,Bruce J. Carter,US,Computer Graphics and Computer-Aided Design,1,0,0,1,0,0,0,0,0,0,0,0
A5075988296,Anthony R. Ingraffea,US,Computer Graphics and Computer-Aided Design,1,0,0,1,0,0,0,0,0,0,0,0
A5068962139,Jesse L. Leoni,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5011968414,Darlyane Antunes Macêdo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5058034194,Ciro D. G. Moura,BR,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5059832364,M.P.S. Silva,BR,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5021564533,Renan Araújo de Azevedo,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5090554299,Sujal Bista,US,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5045263492,Ícaro Lins Leitão da Cunha,BR,Computer Graphics and Computer-Aided Design,3,0,0,2,0,0,1,0,0,0,0,0
A5086440196,Amitabh Varshney,US,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5041565086,Mauricio Vidotti Fernandes,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5014271055,Roberto de Quadros Gomes,BR,Computer Networks and Communications,2,0,0,0,2,0,0,0,0,0,0,0
A5065456900,Rolando J. González-Peña,ES,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5012379935,Thiago Paiva-Almeida,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5030549565,Igor V.A. Santos,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5061507118,Moisés Silvestre de Azevedo Martins,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5085135471,Paulo Martins Engel,BR,Artificial Intelligence,3,3,0,0,0,0,0,0,0,0,0,0
A5018370280,Jorge Hounie,BR,Computational Theory and Mathematics,2,0,2,0,0,0,0,0,0,0,0,0
A5043995931,Sisuru Sendanayake,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5034351851,Nandika Miguntanna,,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5110154047,M. T. R. Jayasinghe,,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5012434622,Jorge Francisco Cutigi,BR,Software,1,0,0,0,0,0,0,0,0,0,0,1
A5002077538,Heitor Paceli Maranhão,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5012535796,Nicolle Chaves Cysneiros,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5050248476,Marina Gabriela Birck,BR,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5033317227,George G. M. Dourado,BR,Software,3,0,0,0,0,0,0,0,0,1,0,2
A5088494937,Rafael Prado,BR,Software,3,0,0,0,0,0,0,0,0,1,0,2
A5046448071,Raphael N. Batista,BR,Software,2,0,0,0,0,0,0,0,0,0,0,2
A5090925729,João Lourenço,PT,Software,3,0,0,0,0,0,0,1,0,1,0,1
A5103699457,Alex Vieira Borges,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5066137515,Ingrid Meireles Gomes,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5049877951,Jéssica Alline Pereira Rodrigues,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5040243719,Tatiana Braga de Camargo,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5002553134,Débora Cristina Paes Zatoni,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5005070249,Verônica Silva Nascimento,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5066441522,André Werner,DE,Hardware and Architecture,1,0,0,0,0,0,0,1,0,0,0,0
A5040248957,Florian Fricke,DE,Hardware and Architecture,1,0,0,0,0,0,0,1,0,0,0,0
A5114423005,Michael Huebner,DE,Hardware and Architecture,1,0,0,0,0,0,0,1,0,0,0,0
A5109866677,Rodrigo R. Oliveira,BR,Computer Networks and Communications,3,0,0,0,2,0,0,0,0,1,0,0
A5059676796,Patrícia L. O. Guimarães,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5042435384,Eugênio Sper de Almeida,BR,Artificial Intelligence,3,1,0,0,1,0,0,1,0,0,0,0
A5003175431,Tero Eklin,FI,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5023087431,Igor de Andrade Moraes,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5043351719,Pedro Arantes Mendonça Toledo Almeida,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5090322635,Oswaldo Siga Júnior,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5080166629,Artur Takashi Onoe,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5076644552,Victor Jeronimo,BR,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5040997327,Luque Bueno,BR,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5060304415,Thiago Assis Dutra,BR,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5035308382,Gabriel Heleno Goncalves da Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5097808826,Fabrício S. Melo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5064457868,Artur Luis Fernandes,BR,Information Systems,3,1,0,0,0,0,0,0,0,2,0,0
A5062702669,Luiz Felipe Zafra Saggioro,BR,Information Systems,3,0,0,0,0,0,0,1,0,2,0,0
A5050852726,Frederico Bastos Pinheiro Martins,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5005621572,Alcides X. Benicasa,BR,Computer Vision and Pattern Recognition,3,0,0,0,0,0,3,0,0,0,0,0
A5062633287,Wallace José Damasceno do Nascimento,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5053253223,Rubens H. P. de Almeida,BR,Software,1,0,0,0,0,0,0,0,0,0,0,1
A5029777067,Luiz Antonio O. de Araujo,BR,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5068040320,Rogério Azevedo Rocha,BR,Computational Theory and Mathematics,2,0,2,0,0,0,0,0,0,0,0,0
A5048524292,Ronaldo Malheiros Gregório,BR,Computational Theory and Mathematics,2,0,2,0,0,0,0,0,0,0,0,0
A5010269483,Graciele Locatelli Martins,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5059785177,Vivian Lemes Lobo Bittencourt,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5063956725,Alessandro Foi,FI,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5002353041,Alisa J. Maas,US,Hardware and Architecture,1,0,0,0,0,0,0,1,0,0,0,0
A5029727704,Henrique Nazaré,BR,Hardware and Architecture,1,0,0,0,0,0,0,1,0,0,0,0
A5030632138,Ben Liblit,US,Hardware and Architecture,1,0,0,0,0,0,0,1,0,0,0,0
A5044723963,Jael Zela Ruiz,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5000931125,Edras Reily Pacola,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5068902965,Paulo Breno Noronha Liberalesso,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5067567816,Miguel Antônio Sovierzoski,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5002628931,Michael Santana Reis,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5090761564,José E. Silva,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5022725378,Rafael Serra,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5059434542,Fátima Monteiro,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5010798810,Jean-Marc Lopez,FR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5045065185,Viviane Veras,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5011970284,Giovanni Santopuoli,IT,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5057228741,Jader Nunes Cachoeira,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5068468648,Marco Marchetti,IT,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5047092414,Marcelo Ribeiro Viola,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5029992341,Marcos Giongo,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5076537787,Gil Eduardo de Andrade,BR,Computer Networks and Communications,2,0,0,0,2,0,0,0,0,0,0,0
A5078829406,José Aélio de Oliveira,BR,Computer Networks and Communications,2,0,0,0,2,0,0,0,0,0,0,0
A5046567855,Carlos Enrique Portugal Poma,BR,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5103008464,R.B. Prada,BR,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5024134134,Ana Carolina Araújo da Silva,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5014709239,Patrícia B. Brondani,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5035100756,Mor-gana Aline Voigt,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5066648840,Paola Stéfany Maass,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5088155172,Mauricio Raitz,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5075617220,Eduarda Giese,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5066362936,Viviane Tebaldi Moras,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5018210116,Ricardo da Silva Kubrusly,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5015379993,Emanuella Gomes Maia,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5061542559,Fernanda Mendes Dias Gomes,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5065575554,Marana Hauck Alves,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5055681147,Yara Rubia Huth,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5072607135,Rafael Moreira Claro,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5023005415,José Valter Lopes Nunes,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5087448562,Luana Beatriz Lemes,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5026960935,Cyntia Letícia Batistetti,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5067952457,Isabela Andrelino de Almeida,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5068995771,Natália Mariano Barboza,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5077482206,Marcelle Brandão Terra,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5012480653,Maria Eduarda Brandão Bueno,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5109881794,Andre Cunha,BR,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5079462978,Cíntia Matsuda Toledo,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5015013813,Amanda Falcão da Silva,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5005379447,Marilia Mattar de Amoêdo Campos Velo,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5018687344,Suyane Souza Lemos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5034661681,Priscila Costa Pontes Borges,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5037337319,Lannye Barbosa,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5054018430,Laís Batista de Lima,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5004736930,Viviane Duarte Correia,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5034219034,Arlete Camargo de Melo Salimene,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5075333682,Giovani Malossi,BR,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5048479603,Denis Souto Valente,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5050723885,Jefferson Braga Silva,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5012285705,Aline Grimaldi Lerias,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5078298029,D. Rossi,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5019364204,Alexandre Vontobel Padoin,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5061536611,Darlan Santana Farias,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5047228713,Miguel Romeu Amorim Neto,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5085530035,Jadson do Prado Rafalski,BR,Computer Networks and Communications,2,0,0,0,1,1,0,0,0,0,0,0
A5087313623,André Rolim Behr,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5111439252,Rosa Maria Viccari,BR,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5032219008,Z. Camila Aguiar,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5058324292,Evandro G. Flores,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5011697561,Jáder Adiél Schmitt,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5102965551,Ivan Londero Hoffmann,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5101533819,Fernando Pires Barbosa,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5020817094,Alexandre Zuquete Guarato,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5018461768,Alexandre C. Loja,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5028645565,Leonardo P. Pereira,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5015733711,Sérgio Leal Braga,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5069180645,Thales R. B. Trevilato,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5028492437,Levi O. Vasconcelos,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5051504119,Ricardo Pezzotti Schefer,BR,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5029343547,Ana Paula Scariot,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5024741114,Rodrigo Lankaites Pinheiro,GB,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5037965570,Dario Landa-Silva,GB,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5063920690,Rong Qu,GB,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5075093640,Edson Yanaga,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5100818116,Vanessa Araujo Borges,BR,Computer Science Applications,2,0,0,0,0,1,0,0,0,1,0,0
A5012844246,Fabiana Soares Santana,AU,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5079485851,Marcelo Paglioney,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5035347525,Iuri G. P. Mardegany,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5052447904,V. Severo,BR,Computer Vision and Pattern Recognition,2,0,0,0,0,0,2,0,0,0,0,0
A5019848813,Romain Faugeroux,FR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5045300638,Bruno H. V. Lemos,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5053299400,Fabiana da Silva Guizi,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5088891122,Luciana B. Abiuzi,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5040144699,Cecilia De A.C. Cesar,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5002314395,Theodoros Salonidis,US,Computer Networks and Communications,2,0,0,0,2,0,0,0,0,0,0,0
A5088400668,Ting He,US,Computer Networks and Communications,2,0,0,0,2,0,0,0,0,0,0,0
